text,polarity,subjectivity,created_at
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:46:22 +0000 2018)
Apply today to @She_Source https://t.co/3mVIoPzkED,0.0,0.0,Mon Feb 26 13:46:23 +0000 2018)
RT @businessinsider: Harvey Weinstein's film studio to file for bankruptcy following #MeToo allegations https://t.co/iporSfh7FN https://t.c…,0.0,0.1,Mon Feb 26 13:46:25 +0000 2018)
RT @TIME: 'I'm not alone anymore.' Why Monica Lewinsky supports the #MeToo movement https://t.co/HVRod71Drc,0.0,0.0,Mon Feb 26 13:46:25 +0000 2018)
13-Year-Old Girl Sold Into Slavery  Forced to Conceive Children and Deliver Babies for Sale https://t.co/x5zuPTgAyH… https://t.co/vbrI9VWBoG,-0.3,0.2,Mon Feb 26 13:46:25 +0000 2018)
RT @Rest0red: Domestic Violence needs a #MeToo movement  https://t.co/t2en2ACuNh #domesticabuse #InChurchesToo #ChurchToo #TimesUp,0.0,0.1,Mon Feb 26 13:46:26 +0000 2018)
RT @jonfavs: This is powerful. https://t.co/hnw51XaUVL,0.3,1.0,Mon Feb 26 13:46:26 +0000 2018)
‘I’m Not Alone Anymore.’ Why Monica Lewinsky Supports the #MeToo Movement https://t.co/y8JM1VXuVt https://t.co/aTZ82Y1Vn6,0.0,0.0,Mon Feb 26 13:46:27 +0000 2018)
@BeatConfusion I can see how she come to that conclusion but I disagree. The most troubling part of #metoo  is mudd… https://t.co/04FfyFyAPi,0.5,0.5,Mon Feb 26 13:46:37 +0000 2018)
Right?
Wow.
I can imagine the deep level of introspection that was needed.
And the courage to share with us all. https://t.co/pUk4fcqtSc,0.128571428571,0.645238095238,Mon Feb 26 13:46:39 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:46:40 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:46:43 +0000 2018)
@MonicaLewinsky I mean  in fairness  you coulda just written #MeToo 6 942 times but... I appreciated the reflective nuance. ; ),0.0458333333333,0.595833333333,Mon Feb 26 13:46:44 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:46:45 +0000 2018)
RT @TheGoldWaterUS: #PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy
#PedoGate
#PedoGateNews
#MeToo
#TimesUp
#Weinstein
#LAPD
#…,0.0,0.0,Mon Feb 26 13:46:49 +0000 2018)
RT @RobYang007: No doubt @realDonaldTrump at this moment is misusing the hashtag #MeToo ... https://t.co/o6NODRJLyT,0.0,0.0,Mon Feb 26 13:46:50 +0000 2018)
@deray She seems to support the #METOO movement yet when it comes to he dads accusers all of a sudden she doesn’t know.,0.0,0.5,Mon Feb 26 13:46:56 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:46:58 +0000 2018)
Monica Lewinsky: Emerging from “the House of Gaslight” in the Age of #MeToo https://t.co/jTDt5sWftD,0.0,0.0,Mon Feb 26 13:46:59 +0000 2018)
RT @AP: South Korea president joins country's growing MeToo movement  adding momentum to recent allegations of sexual misconduct against so…,0.25,0.541666666667,Mon Feb 26 13:46:59 +0000 2018)
RT @ChristineViera: 5 Tips To Creating A Company Environment In Which Women Thrive @gordontredgold #MeToo #TimesUp https://t.co/Wqmx91dvnQ…,0.0,0.0,Mon Feb 26 13:47:00 +0000 2018)
RT @sallykohn: From my beautiful  strong and deeply smart friend @MonicaLewinsky :

"I now see how problematic it was that the two of us ev…,0.499206349206,0.792063492063,Mon Feb 26 13:47:01 +0000 2018)
RT @Rewire_News: How the tipped minimum wage fuels sexual harassment in restaurants  https://t.co/nrA3O9qxrJ #MeToo #TimesUp,0.5,0.833333333333,Mon Feb 26 13:47:03 +0000 2018)
A take so hot it can only come from The Sun. https://t.co/S2OtJkpZRC,0.125,0.925,Mon Feb 26 13:47:04 +0000 2018)
bookmarking this one for later https://t.co/MUUZOcAIHF,0.0,0.0,Mon Feb 26 13:47:06 +0000 2018)
RT @AP: South Korea president joins country's growing MeToo movement  adding momentum to recent allegations of sexual misconduct against so…,0.25,0.541666666667,Mon Feb 26 13:47:06 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:47:08 +0000 2018)
How #MeToo Has Prompted Monica Lewinsky to Re-Evaluate the Bill Clinton Affair https://t.co/nJ3NBCA0xo,0.0,0.0,Mon Feb 26 13:47:20 +0000 2018)
RT @QueenMab87: When men lecture you on sexual harassment and how to support women. Apparently the way to do that is to blame women for men…,0.275,0.591666666667,Mon Feb 26 13:47:24 +0000 2018)
Monica Lewinsky: Emerging from “the House of Gaslight” in the Age of #MeToo https://t.co/3bCXzYGwK6,0.0,0.0,Mon Feb 26 13:47:25 +0000 2018)
Way to go  @AGSchneiderman ! Your law suit scuttled the sale of Weinstein company. This is the only type of punishm… https://t.co/j9MuWt0cIz,0.0,1.0,Mon Feb 26 13:47:26 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:47:27 +0000 2018)
@deray She seems to support the #METOO  movement yet when it comes to her dads accusers all of a sudden she doesn’t know.,0.0,0.5,Mon Feb 26 13:47:27 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:47:28 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:47:31 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:47:38 +0000 2018)
In Vanity Fair essay  Monica Lewinsky has a #MeToo reckoning https://t.co/SrRgs4fob3,0.7,0.9,Mon Feb 26 13:47:43 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:47:46 +0000 2018)
So well written  @MonicaLewinsky. You are a ⭐️ https://t.co/Kn3sogUp5b,0.0,0.0,Mon Feb 26 13:47:47 +0000 2018)
RT @TheGoldWaterUS: #PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy
#PedoGate
#PedoGateNews
#MeToo
#TimesUp
#Weinstein
#LAPD
#…,0.0,0.0,Mon Feb 26 13:47:48 +0000 2018)
RT @Kris_Sacrebleu: Monica Lewinsky: Emerging from “the House of Gaslight” in the Age of #MeToo

This is a beautifully written piece and I'…,0.85,1.0,Mon Feb 26 13:47:52 +0000 2018)
Dear @nbc   your message of the #MeToo movement is a sham when you describe Monica Lewinsky's circumstance as "admi… https://t.co/mdGFQCxDsZ,-0.2,0.3,Mon Feb 26 13:47:55 +0000 2018)
RT @isteintraum: You can draw a direct line from Anita Hill to #MeToo and she's gotten far too little recognition for that.,0.00416666666667,0.633333333333,Mon Feb 26 13:47:57 +0000 2018)
RT @KarenMKunkle: @NancySinatra @amazon @Change I just canceled my Amazon huge order. I will not support a company who supports gun violenc…,0.4,0.9,Mon Feb 26 13:48:00 +0000 2018)
RT @pinkcris2012: Dallas womensmarch 
Dallas  Texas  U.S.A.
January 20  2018
.
.
.
#womensmarch #whyimarch #metoo… https://t.co/9y0dwswx0S,0.0,0.0,Mon Feb 26 13:48:01 +0000 2018)
RT @TheGoldWaterUS: #PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy
#PedoGate
#PedoGateNews
#MeToo
#TimesUp
#Weinstein
#LAPD
#…,0.0,0.0,Mon Feb 26 13:48:03 +0000 2018)
.@CNN's @kellywallacetv asks why there isn't more focus on #domesticviolence and #domesticviolence after the #MeToo… https://t.co/ohCYtnYmbV,0.5,0.5,Mon Feb 26 13:48:07 +0000 2018)
RT @TVietor08: Monica Lewinsky is a hell of a good writer. https://t.co/6NPU7cM0pN,0.7,0.6,Mon Feb 26 13:48:10 +0000 2018)
RT @giraldezT: We should all be aware of this Congressional hearing that will review sexual harassement in the sciences. Monday 2/27. https…,0.375,0.541666666667,Mon Feb 26 13:48:11 +0000 2018)
RT @sallykohn: @MonicaLewinsky I mean  in fairness  you coulda just written #MeToo 6 942 times but... I appreciated the reflective nuance.…,-0.05625,0.39375,Mon Feb 26 13:48:12 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:48:13 +0000 2018)
Monica Lewinsky: Emerging from “the House of Gaslight” in the Age of #MeToo https://t.co/7bJoLy3g0I,0.0,0.0,Mon Feb 26 13:48:14 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:48:15 +0000 2018)
RT @John3_and_16: @JackPosobiec Hey new @NRA members---

I just discovered your own "MeToo" movement!👇👇

#IJoinedtheNRA https://t.co/NX5qzb…,0.368181818182,0.727272727273,Mon Feb 26 13:48:15 +0000 2018)
Me too  I support @realDonaldTrump . #metoo #ShinMegamiTenseiV @NianticHelp @DaveCullenCF,0.0,0.0,Mon Feb 26 13:48:25 +0000 2018)
RT @FortuneMagazine: How #MeToo has prompted Monica Lewinsky to re-evaluate the Bill Clinton affair https://t.co/wGqnC4d4Sn,0.0,0.0,Mon Feb 26 13:48:28 +0000 2018)
Suffrage suppression=tyranny not Democracy. Republicans want Russian allies to gerrymander. Dictators need no votes… https://t.co/Hqt0ev2Wmz,0.0,0.0,Mon Feb 26 13:48:30 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:48:31 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:48:31 +0000 2018)
"I now embrace opportunities to move into spaces that allow me to break out of old patterns of retreat or denial."… https://t.co/2to4yadeIq,0.1,0.2,Mon Feb 26 13:48:35 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:48:36 +0000 2018)
She slept with a married man. There is an element of shame in that in and of itself.  

Ugh. I am sick of hearing t… https://t.co/lmH2YL7sKa,-0.232142857143,0.553571428571,Mon Feb 26 13:48:40 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:48:41 +0000 2018)
RT @jonfavs: This is powerful. https://t.co/hnw51XaUVL,0.3,1.0,Mon Feb 26 13:48:41 +0000 2018)
RT @FeministGriote: Retweeting this again because it's not getting the proper attention. We must practice a feminism without borders. Haiti…,0.0,0.1,Mon Feb 26 13:48:42 +0000 2018)
I have been thinking about that time so much these past two years  as HRC was candidate &amp; the world is changing on… https://t.co/7go9F17ZS1,-0.025,0.225,Mon Feb 26 13:48:43 +0000 2018)
This why we are fighting for #chlidrenshumanrights and the rights of  #WomensMarch2018 #neveragain #metoo… https://t.co/Z48B8RQ72e,0.0,0.0,Mon Feb 26 13:48:44 +0000 2018)
LMFAO!! https://t.co/bCoYh3KM1A,0.0,0.0,Mon Feb 26 13:48:55 +0000 2018)
The latest Radio Free Kansas! https://t.co/eMZyofhPBR Thanks to @fightertiger99 @eztempo @mild7 #metoo #occupy,0.4,0.633333333333,Mon Feb 26 13:48:59 +0000 2018)
Monica Lewinsky Pens Powerful Essay on #MeToo Movement and Bill Clinton Scandal - E! Online https://t.co/b7TylMg61Q,0.375,1.0,Mon Feb 26 13:49:02 +0000 2018)
RT @TheGoldWaterUS: #PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy
#PedoGate
#PedoGateNews
#MeToo
#TimesUp
#Weinstein
#LAPD
#…,0.0,0.0,Mon Feb 26 13:49:04 +0000 2018)
A rash of sexual harassment scandals at universities from coast to coast  part of the nationwide awakening underway… https://t.co/IdnX7kvnaM,0.5,0.833333333333,Mon Feb 26 13:49:05 +0000 2018)
When Chelsea was on TODAY  she was asked:

— How hard it is hearing “lock her up chants”
— About her devotion to… https://t.co/hA3XLF7Mz9,-0.291666666667,0.541666666667,Mon Feb 26 13:49:05 +0000 2018)
RT @greenfield64: 20 years on  it turns out the classist figure in the whole Clinton-impeachment-scandal tale is Monica Lewinsky. https://t…,0.2,0.4,Mon Feb 26 13:49:08 +0000 2018)
RT @isteintraum: This essay by @MonicaLewinsky is simply one of the best things I've ever read. I'm just so in awe of her strength  class …,0.5,0.328571428571,Mon Feb 26 13:49:08 +0000 2018)
ABSOLUTELY #NoMore @NOMOREorg
#MeToo #ChurchToo @RAINN
 @GloriaAllred @HuffPostWomen @SNAPNetwork #SexualAssault… https://t.co/mKRoPOoQpy,0.2,0.9,Mon Feb 26 13:49:09 +0000 2018)
#CNN  Why are the #Florida students changing the debate on guns? Because they have moral authority and won't accept… https://t.co/48ATVK8gCn,0.0,0.25,Mon Feb 26 13:49:09 +0000 2018)
RT @AP: South Korea president joins country's growing MeToo movement  adding momentum to recent allegations of sexual misconduct against so…,0.25,0.541666666667,Mon Feb 26 13:49:11 +0000 2018)
So many 40+ women REMEMBER this VIVIDLY most wrote theirs off as youthful indiscretion!

@MonicaLewinsky was HUNTED… https://t.co/c4x4h71SQ2,0.5625,0.5,Mon Feb 26 13:49:11 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:49:12 +0000 2018)
RT @HadleyFreeman: I really do think it's so awesome how Lewinsky has taken control of her own story. It's impressive enough to gain perspe…,0.56,0.74,Mon Feb 26 13:49:15 +0000 2018)
RT @TheGoldWaterUS: #PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy
#PedoGate
#PedoGateNews
#MeToo
#TimesUp
#Weinstein
#LAPD
#…,0.0,0.0,Mon Feb 26 13:49:19 +0000 2018)
RT @Global_ErinH: Tired of all-male panels  all-male sources  all-male citations? #metoo

Check out and spread the word about @shesource  a…,-0.4,0.7,Mon Feb 26 13:49:19 +0000 2018)
RT @TheGoldWaterUS: #PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy
#PedoGate
#PedoGateNews
#MeToo
#TimesUp
#Weinstein
#LAPD
#…,0.0,0.0,Mon Feb 26 13:49:24 +0000 2018)
RT @TheGoldWaterUS: #PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy
#PedoGate
#PedoGateNews
#MeToo
#TimesUp
#Weinstein
#LAPD
#…,0.0,0.0,Mon Feb 26 13:49:24 +0000 2018)
RT @litapi77: @KikiAdine @dion_pryor @LMAO_in_Fla @AnthonyHopeNYC @LilithResists @FranncescaRobi1 @lostinohio1 @SiriusLeeSpeak @Cwedding1 @…,0.0,0.0,Mon Feb 26 13:49:25 +0000 2018)
RT @saskiavogel: "They say we get the porn we deserve." My thoughts on where we are post-Hugh-Hefner and why how we consume our porn matter…,0.0,0.0,Mon Feb 26 13:49:25 +0000 2018)
Lewinsky “reexamines the relationship thru the “new lens” the #MeToo and #TimesUp provide: “I now see how problemat… https://t.co/Jcf3BbAy9r,0.136363636364,0.454545454545,Mon Feb 26 13:49:36 +0000 2018)
RT @PratibaRaman: Here is a #Bengaluru victim  who does not want to take to #socialmedia  but fight a sexual #harasser on the spot. https:/…,0.2125,0.441666666667,Mon Feb 26 13:49:36 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:49:37 +0000 2018)
RT @AuthorKimberley: THREAD dedicated to anyone complaining about the #MeToo Movement.

Stop explaining how women should behave or feel.,0.0,0.0,Mon Feb 26 13:49:37 +0000 2018)
RT @HawaiiDelilah: They also chanted "Time's Up" (using the MeToo lexicon of abuse against women) to insult a woman who released the Fusion…,0.0,0.0,Mon Feb 26 13:49:38 +0000 2018)
RT @taber: Monica Lewinsky is an excellent writer and you owe it to yourself to read what she has to say today https://t.co/7zezVRZ0d7,1.0,1.0,Mon Feb 26 13:49:39 +0000 2018)
Monica Lewinsky: Emerging From 'The House Of Gaslight' In The Age Of #MeToo: On the 20th anniversary of the St.. https://t.co/YGCbybo1xJ,0.0,0.0,Mon Feb 26 13:49:41 +0000 2018)
RT @cindygallop: "Now  at 44  I’m beginning (just beginning) to consider the implications of the power differentials that were so vast betw…,0.0,1.0,Mon Feb 26 13:49:42 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:49:44 +0000 2018)
RT @JessicaLSuchon: As someone with PTSD  so much of my own healing process has been informed by @MonicaLewinsky. I’m truly grateful to her…,0.6,1.0,Mon Feb 26 13:49:46 +0000 2018)
RT @FortuneMagazine: How #MeToo has prompted Monica Lewinsky to re-evaluate the Bill Clinton affair https://t.co/wGqnC4d4Sn,0.0,0.0,Mon Feb 26 13:49:49 +0000 2018)
Imho: Monica Lewinsky’s place in #MeToo is in relation to her perpetrator  Linda Tripp - who secretly taped her fri… https://t.co/Q1ZqWYBGoy,-0.4,0.7,Mon Feb 26 13:49:49 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:49:50 +0000 2018)
RT @NorahODonnell: Monday on @CBSThisMorning: @rupikaur_ on her poetry  the #MeToo movement  her appreciation for her immigrant parents  an…,0.0,0.0,Mon Feb 26 13:49:50 +0000 2018)
RT @markberman: "Americans young and old  red and blue  watched day and night. ... We watched the wholesale dissection of a young  unknown…,0.06,0.22,Mon Feb 26 13:49:52 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:49:52 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:49:52 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:49:54 +0000 2018)
This is like Harvey Weinstein complaining about how the #metoo girls are bullying him https://t.co/DJXwfZQMTa,0.0,0.0,Mon Feb 26 13:49:54 +0000 2018)
RT @wef: This South Korean chat app has become a new outlet for #MeToo https://t.co/MmhZBkmAIN,0.136363636364,0.454545454545,Mon Feb 26 13:49:55 +0000 2018)
@CNN Definition of affair is agreement between both parties. @MonicaLewinsky you are no victim. You are Republican… https://t.co/dupc3Nwlba,0.0375,0.05,Mon Feb 26 13:49:55 +0000 2018)
“They tried to bury us  they didn’t know we were seeds” https://t.co/dUpoaRBUiG,0.0,0.0,Mon Feb 26 13:49:57 +0000 2018)
Monica Lewinsky Pens Powerful Essay on #MeToo Movement and Bill Clinton Scandal. https://t.co/sys8nEUYiO https://t.co/NjSFXqC6YZ,0.3,1.0,Mon Feb 26 13:50:00 +0000 2018)
@goodoldcatchy However  since he is so divisive and such a liar  it does work to the Dem advantage in situations li… https://t.co/JbPAYzDPAP,0.0,0.5,Mon Feb 26 13:50:01 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:50:04 +0000 2018)
BEYOND livid #MonicaLewinsky is jumping on the #MeToo bandwagon for 15 more minutes of fame. Consensual relationshi… https://t.co/YaZtK6U3NA,0.5,0.5,Mon Feb 26 13:50:06 +0000 2018)
Monica Lewinsky on Bill Clinton 👇🏼 https://t.co/AWtRyKIqY0,0.0,0.0,Mon Feb 26 13:50:07 +0000 2018)
RT @John3_and_16: @JackPosobiec Hey new @NRA members---

I just discovered your own "MeToo" movement!👇👇

#IJoinedtheNRA https://t.co/NX5qzb…,0.368181818182,0.727272727273,Mon Feb 26 13:50:09 +0000 2018)
RT @VanityFair: Twenty years after Ken Starr’s investigation  @MonicaLewinsky reflects on the events of 1998 and why she  too  supports #Me…,0.0,0.0,Mon Feb 26 13:50:11 +0000 2018)
Well said Standing Tall Schiff!!

#MajoryStonemanDouglasHighSchool #NeverAgain #MeToo #WomensMarch #TrumpRussia… https://t.co/6OvOBdy7Xo,0.0,0.0,Mon Feb 26 13:50:12 +0000 2018)
RT @PollyTickal: Where are all the Hillary-loving so-called feminists when it comes to Bill Clinton and his enabler Hillary? Strangely sile…,-0.05,0.15,Mon Feb 26 13:50:16 +0000 2018)
@CNN @CNNOpinion A Few Things:
1. #METOO vs #neveragain we  agree sexual assault is bad. Not even all democrats agr… https://t.co/vtHDnikTJH,-0.133333333333,0.533333333333,Mon Feb 26 13:50:17 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:50:17 +0000 2018)
RT @wef: This South Korean chat app has become a new outlet for #MeToo https://t.co/MmhZBkmAIN,0.136363636364,0.454545454545,Mon Feb 26 13:50:18 +0000 2018)
RT @StrikerONeill: .....And once again  I threw up a little bit in my mouth !
Please Monica  you’re just like a scorching case of Herpes...…,-0.234375,0.5,Mon Feb 26 13:50:20 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:50:21 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:50:21 +0000 2018)
Monica Lewinsky: Emerging From 'The House Of Gaslight' In The Age Of #MeToo https://t.co/mvsR0vhuWz #breakingnews,0.0,0.0,Mon Feb 26 13:50:21 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:50:24 +0000 2018)
RT @JohnWesleyShipp: Imho: Monica Lewinsky’s place in #MeToo is in relation to her perpetrator  Linda Tripp - who secretly taped her friend…,-0.4,0.7,Mon Feb 26 13:50:25 +0000 2018)
RT @teamBlindapp: Women in Tech are sharing their #MeToo story here.  https://t.co/SebcEPf4NO,0.0,0.0,Mon Feb 26 13:50:25 +0000 2018)
RT @greenfield64: 20 years on  it turns out the classist figure in the whole Clinton-impeachment-scandal tale is Monica Lewinsky. https://t…,0.2,0.4,Mon Feb 26 13:50:25 +0000 2018)
Monica Lewinsky on How the #MeToo Movement Has Redefined the Clinton Scandal

https://t.co/8RQpugifwL,0.0,0.0,Mon Feb 26 13:50:29 +0000 2018)
RT @JohnWesleyShipp: Imho: Monica Lewinsky’s place in #MeToo is in relation to her perpetrator  Linda Tripp - who secretly taped her friend…,-0.4,0.7,Mon Feb 26 13:50:32 +0000 2018)
RT @nancywyuen: #MeToo looks different for WoC actors because they have fewer roles  they are less likely to be believed  and they face rac…,-0.0555555555556,0.555555555556,Mon Feb 26 13:50:33 +0000 2018)
It’s women who are the brave ones in our world. Speaking the truth and calling out hypocrisy at #CPAC  #metoo https://t.co/lwDSgEQpaN,0.8,1.0,Mon Feb 26 13:50:34 +0000 2018)
@sirDukeDevin He blocked me long ago because of this #metoo picture he hates having tweeted back in response to wha… https://t.co/6c6Qi5SS7k,-0.025,0.2,Mon Feb 26 13:50:34 +0000 2018)
Lots of woke liberal feminism in this thread. https://t.co/p3INAR4Wnj,0.0,0.0,Mon Feb 26 13:50:36 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:50:36 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:50:36 +0000 2018)
@MonicaLewinsky   @NBCNews @CBS @ABC @FoxNews   Me too my a**! You knew exactly what you were doing. That’s why you… https://t.co/PtselGWxKd,0.25,0.25,Mon Feb 26 13:50:45 +0000 2018)
RT @business: The global #MeToo movement that Harvey Weinstein unwittingly kicked off is now claiming the company he founded https://t.co/a…,0.0,0.0,Mon Feb 26 13:50:45 +0000 2018)
RT @EHolmes: "Now  at 44  I’m beginning (just beginning) to consider the implications of the power differentials that were so vast between…,0.0,1.0,Mon Feb 26 13:50:46 +0000 2018)
RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,-0.125,0.375,Mon Feb 26 13:50:48 +0000 2018)
RT @JackPolakoff: @jaketapper @finjerk Get back at Mitt for everything he said about you  Mr. President.
Give him your endorsement.
  #Impe…,0.0,0.0,Mon Feb 26 13:50:49 +0000 2018)
Monica Lewinsky says #MeToo helps women support each other: Monica Lewinsky wrote an essay in…… https://t.co/2HSFFITdy8,-0.125,0.375,Mon Feb 26 13:50:49 +0000 2018)
The New #MeToo https://t.co/jxRSvZAApt,0.136363636364,0.454545454545,Mon Feb 26 13:50:50 +0000 2018)
RT @longform: "Emerging from 'the House of Gaslight' in the Age of #MeToo" https://t.co/rlyARcPGQO (@monicalewinsky) https://t.co/YetyNU6JYi,0.0,0.0,Mon Feb 26 13:50:50 +0000 2018)
Monica Lewinsky Has Her Own #MeToo Moment in New Essay https://t.co/gjlvMUSMxM via @thecut,0.368181818182,0.727272727273,Mon Feb 26 13:51:00 +0000 2018)
RT @HawaiiDelilah: They also chanted "Time's Up" (using the MeToo lexicon of abuse against women) to insult a woman who released the Fusion…,0.0,0.0,Mon Feb 26 13:51:11 +0000 2018)
RT @ggreenwald: I find @MonicaLewinsky endlessly impressive and admirable in how she's found her public voice and reclaimed her public iden…,0.333333333333,0.377777777778,Mon Feb 26 13:51:12 +0000 2018)
#auspol #abc Hillary bullied husbands victims... Then stood by an abuser #metoo stay away from oz you crook. 

 https://t.co/b0oE1Wpq94,0.0,0.0,Mon Feb 26 13:51:13 +0000 2018)
#CNN Why are the #Florida students changing the debate on guns? Because they have moral authority and won't accept… https://t.co/T4cDNZzE1D,0.0,0.25,Mon Feb 26 13:51:17 +0000 2018)
Monica Lewinsky on why there was abuse of power by Bill Clinton in seducing a White House intern👇🏼 https://t.co/mnVgyFBTsB,0.0,0.0,Mon Feb 26 13:51:24 +0000 2018)
RT @TheGoldWaterUS: #PedoWood Sex Offender #HarveyWeinstein Files for Bankruptcy
#PedoGate
#PedoGateNews
#MeToo
#TimesUp
#Weinstein
#LAPD
#…,0.0,0.0,Mon Feb 26 13:51:24 +0000 2018)
